pair,method,relation_dim,threshold_quantile,threshold,train_score_mean,known_score_mean,unknown_score_mean,known_unknown_mean_gap,known_score_p95,unknown_score_p50,auc,accuracy,precision,recall,f1,tp,tn,fp,fn
ap:hos,relation_pca_residual,33,0.97,0.7017492820778287,0.14996093402167193,0.2768432735264083,0.2701026912772545,-0.006740582249153804,0.7793226839217858,0.07674965459646804,0.50643125,0.1875,0.7450980392156863,0.038,0.07231208372978117,76,374,26,1924
ap:hos,relation_shrinkage_mahalanobis,33,0.9,58.24247139350701,29.263857714291863,57.438852249402935,58.96855870448389,1.5297064550809552,129.93697916967156,11.96390182491443,0.506235,0.23375,0.7948717948717948,0.1085,0.19093708754949407,217,344,56,1783
ap:hos,relation_shrinkage_mahalanobis,33,0.95,99.67504124672209,29.263857714291863,57.438852249402935,58.96855870448389,1.5297064550809552,129.93697916967156,11.96390182491443,0.506235,0.20041666666666666,0.7913669064748201,0.055,0.10285179990649836,110,371,29,1890
ap:hos,relation_shrinkage_mahalanobis,33,0.97,137.2634012560706,29.263857714291863,57.438852249402935,58.96855870448389,1.5297064550809552,129.93697916967156,11.96390182491443,0.506235,0.18541666666666667,0.7710843373493976,0.032,0.061449831973115696,64,381,19,1936
ap:bispectrum,relation_zdist,33,0.9,2.0687739026245153,1.0,1.0622947992764915,1.0861962291143676,0.02390142983787613,3.373387294189891,0.6666746389452107,0.521535,0.25458333333333333,0.8552188552188552,0.127,0.22115803221593383,254,357,43,1746
ap:bispectrum,relation_zdist,33,0.95,3.0383510598484227,1.0,1.0622947992764915,1.0861962291143676,0.02390142983787613,3.373387294189891,0.6666746389452107,0.521535,0.205,0.8108108108108109,0.06,0.111731843575419,120,372,28,1880
ap:bispectrum,relation_zdist,33,0.97,3.6289492722312704,1.0,1.0622947992764915,1.0861962291143676,0.02390142983787613,3.373387294189891,0.6666746389452107,0.521535,0.19208333333333333,0.8080808080808081,0.04,0.07622677465459743,80,381,19,1920
ap:bispectrum,relation_pca_residual,33,0.9,0.5505372787127567,0.27779885194415704,0.3294928471765197,0.330404183706465,0.0009113365299452947,0.937530532884092,0.21225260585697073,0.5057175,0.26916666666666667,0.8494318181818182,0.1495,0.2542517006802721,299,347,53,1701
ap:bispectrum,relation_pca_residual,33,0.95,0.7674256881917065,0.27779885194415704,0.3294928471765197,0.330404183706465,0.0009113365299452947,0.937530532884092,0.21225260585697073,0.5057175,0.22208333333333333,0.841025641025641,0.082,0.14943052391799547,164,369,31,1836
ap:bispectrum,relation_pca_residual,33,0.97,0.8961829048128723,0.27779885194415704,0.3294928471765197,0.330404183706465,0.0009113365299452947,0.937530532884092,0.21225260585697073,0.5057175,0.20375,0.8296296296296296,0.056,0.10491803278688523,112,377,23,1888
ap:bispectrum,relation_shrinkage_mahalanobis,33,0.9,62.811214857241346,31.656240101052376,34.67550760851935,35.67860259334551,1.0030949848261628,110.18072228812595,23.256460307334148,0.5210125,0.26166666666666666,0.8653846153846154,0.135,0.23356401384083048,270,358,42,1730
ap:bispectrum,relation_shrinkage_mahalanobis,33,0.95,87.8563410445732,31.656240101052376,34.67550760851935,35.67860259334551,1.0030949848261628,110.18072228812595,23.256460307334148,0.5210125,0.21583333333333332,0.8352272727272727,0.0735,0.13511029411764705,147,371,29,1853
ap:bispectrum,relation_shrinkage_mahalanobis,33,0.97,103.3851727063069,31.656240101052376,34.67550760851935,35.67860259334551,1.0030949848261628,110.18072228812595,23.256460307334148,0.5210125,0.2,0.8125,0.052,0.09774436090225562,104,376,24,1896
fft:stft,relation_zdist,33,0.9,1.8757238989149279,1.0000000000000002,1.0235842591471096,0.957129532895397,-0.06645472625171256,3.07384264031335,0.6645925257843106,0.4921625,0.21958333333333332,0.7656903765690377,0.0915,0.16346583296114336,183,344,56,1817
fft:stft,relation_zdist,33,0.95,2.7083398202954587,1.0000000000000002,1.0235842591471096,0.957129532895397,-0.06645472625171256,3.07384264031335,0.6645925257843106,0.4921625,0.18916666666666668,0.7647058823529411,0.039,0.07421503330161751,78,376,24,1922
fft:stft,relation_zdist,33,0.97,3.1837181850983565,1.0000000000000002,1.0235842591471096,0.957129532895397,-0.06645472625171256,3.07384264031335,0.6645925257843106,0.4921625,0.18083333333333335,0.75,0.0255,0.049323017408123795,51,383,17,1949
fft:stft,relation_pca_residual,33,0.9,0.4305874214474502,0.23281615106935394,0.24359191080681503,0.23382528429537097,-0.009766626511444054,0.7269807174140064,0.16099024836954126,0.4815025,0.22666666666666666,0.7903225806451613,0.098,0.17437722419928825,196,348,52,1804
fft:stft,relation_pca_residual,33,0.95,0.6068868359144673,0.23281615106935394,0.24359191080681503,0.23382528429537097,-0.009766626511444054,0.7269807174140064,0.16099024836954126,0.4815025,0.19375,0.7642276422764228,0.047,0.0885539331135186,94,371,29,1906
fft:stft,relation_pca_residual,33,0.97,0.7152122417678364,0.23281615106935394,0.24359191080681503,0.23382528429537097,-0.009766626511444054,0.7269807174140064,0.16099024836954126,0.4815025,0.185,0.7444444444444445,0.0335,0.06411483253588518,67,377,23,1933
fft:stft,relation_shrinkage_mahalanobis,33,0.9,57.4950895213829,31.117207640794355,32.43156279745114,30.872440522305574,-1.559122275145569,93.663584508679,21.525223335820307,0.48964,0.22333333333333333,0.7833333333333333,0.094,0.16785714285714284,188,348,52,1812
fft:stft,relation_shrinkage_mahalanobis,33,0.95,77.58682438273244,31.117207640794355,32.43156279745114,30.872440522305574,-1.559122275145569,93.663584508679,21.525223335820307,0.48964,0.19333333333333333,0.7711864406779662,0.0455,0.08593012275731823,91,373,27,1909
fft:stft,relation_shrinkage_mahalanobis,33,0.97,95.27979234391753,31.117207640794355,32.43156279745114,30.872440522305574,-1.559122275145569,93.663584508679,21.525223335820307,0.48964,0.18416666666666667,0.7560975609756098,0.031,0.0595581171950048,62,380,20,1938
fft:cepstral,relation_zdist,33,0.9,1.9945445327308087,1.0000000000000002,1.038045089844118,1.0251450879246606,-0.012900001919457393,3.324961497984036,0.5748649793827252,0.4925,0.24208333333333334,0.8243727598566308,0.115,0.20184291355857834,230,351,49,1770
fft:cepstral,relation_zdist,33,0.95,2.9382970624838167,1.0000000000000002,1.038045089844118,1.0251450879246606,-0.012900001919457393,3.324961497984036,0.5748649793827252,0.4925,0.20916666666666667,0.8311688311688312,0.064,0.11884865366759516,128,374,26,1872
fft:cepstral,relation_zdist,33,0.97,3.9871547014817157,1.0000000000000002,1.038045089844118,1.0251450879246606,-0.012900001919457393,3.324961497984036,0.5748649793827252,0.4925,0.18958333333333333,0.8313253012048193,0.0345,0.06625060009601537,69,386,14,1931
fft:cepstral,relation_pca_residual,33,0.9,0.37312969104718746,0.18431452130986256,0.19231967992605675,0.19867757568571892,0.006357895759662169,0.5242445045131048,0.12240184791108241,0.4809825,0.25166666666666665,0.8422818791946308,0.1255,0.21845082680591818,251,353,47,1749
fft:cepstral,relation_pca_residual,33,0.95,0.5162227932759013,0.18431452130986256,0.19231967992605675,0.19867757568571892,0.006357895759662169,0.5242445045131048,0.12240184791108241,0.4809825,0.21708333333333332,0.8711656441717791,0.071,0.13129912159038373,142,379,21,1858
fft:cepstral,relation_pca_residual,33,0.97,0.6230713312693221,0.18431452130986256,0.19231967992605675,0.19867757568571892,0.006357895759662169,0.5242445045131048,0.12240184791108241,0.4809825,0.19833333333333333,0.8584905660377359,0.0455,0.08641975308641975,91,385,15,1909
fft:cepstral,relation_shrinkage_mahalanobis,33,0.9,58.94943623010183,30.4307125240345,32.12617871108655,32.26744897445208,0.14127026336552717,92.87562042104877,19.64014230573057,0.48744875,0.2504166666666667,0.8231511254019293,0.128,0.22154911293812202,256,345,55,1744
fft:cepstral,relation_shrinkage_mahalanobis,33,0.95,89.45533999893648,30.4307125240345,32.12617871108655,32.26744897445208,0.14127026336552717,92.87562042104877,19.64014230573057,0.48744875,0.21,0.8513513513513513,0.063,0.11731843575418995,126,378,22,1874
fft:cepstral,relation_shrinkage_mahalanobis,33,0.97,107.34798855358981,30.4307125240345,32.12617871108655,32.26744897445208,0.14127026336552717,92.87562042104877,19.64014230573057,0.48744875,0.19375,0.8217821782178217,0.0415,0.07900999524036174,83,382,18,1917
fft:cyclo,relation_zdist,33,0.9,1.995964027229071,1.0000000000000002,1.106978655609967,1.0826959938064256,-0.02428266180354144,3.7440476302803356,0.596555688894226,0.50805375,0.2425,0.8159722222222222,0.1175,0.20541958041958042,235,347,53,1765
fft:cyclo,relation_zdist,33,0.95,3.3673607021514083,1.0000000000000002,1.106978655609967,1.0826959938064256,-0.02428266180354144,3.7440476302803356,0.596555688894226,0.50805375,0.20833333333333334,0.8289473684210527,0.063,0.1171003717472119,126,374,26,1874
fft:cyclo,relation_zdist,33,0.97,4.593671397509383,1.0000000000000002,1.106978655609967,1.0826959938064256,-0.02428266180354144,3.7440476302803356,0.596555688894226,0.50805375,0.18916666666666668,0.8292682926829268,0.034,0.06532180595581172,68,386,14,1932
fft:cyclo,relation_pca_residual,33,0.9,0.4170721732562298,0.207458374365306,0.23459819294333606,0.23853849179444658,0.003940298851110524,0.7744054878699498,0.1382218128773915,0.5000775,0.24958333333333332,0.8419243986254296,0.1225,0.2138804015713662,245,354,46,1755
fft:cyclo,relation_pca_residual,33,0.95,0.5981571391177155,0.207458374365306,0.23459819294333606,0.23853849179444658,0.003940298851110524,0.7744054878699498,0.1382218128773915,0.5000775,0.2125,0.8273809523809523,0.0695,0.1282287822878229,139,371,29,1861
fft:cyclo,relation_pca_residual,33,0.97,0.7661090894037634,0.207458374365306,0.23459819294333606,0.23853849179444658,0.003940298851110524,0.7744054878699498,0.1382218128773915,0.5000775,0.19583333333333333,0.8070175438596491,0.046,0.08703878902554399,92,378,22,1908
fft:cyclo,relation_shrinkage_mahalanobis,33,0.9,61.607093392965616,30.766720018234153,34.95175218099832,34.357951442465534,-0.593800738532785,121.24716775139566,20.483700367370762,0.50520375,0.24708333333333332,0.8249158249158249,0.1225,0.21332172398781019,245,348,52,1755
fft:cyclo,relation_shrinkage_mahalanobis,33,0.95,91.89687118480543,30.766720018234153,34.95175218099832,34.357951442465534,-0.593800738532785,121.24716775139566,20.483700367370762,0.50520375,0.21375,0.8383233532934131,0.07,0.12921089063221045,140,373,27,1860
fft:cyclo,relation_shrinkage_mahalanobis,33,0.97,122.07213014679456,30.766720018234153,34.95175218099832,34.357951442465534,-0.593800738532785,121.24716775139566,20.483700367370762,0.50520375,0.19291666666666665,0.8058252427184466,0.0415,0.07893485496909178,83,380,20,1917
fft:hos,relation_zdist,33,0.9,1.7307717776969038,0.9999999999999997,1.6743845867425775,1.1782238619633767,-0.4961607247792008,4.061423956614146,0.3514350446964085,0.4946525,0.23208333333333334,0.79182156133829,0.1065,0.18774790656676948,213,344,56,1787
fft:hos,relation_zdist,33,0.95,3.5934201182192074,0.9999999999999997,1.6743845867425775,1.1782238619633767,-0.4961607247792008,4.061423956614146,0.3514350446964085,0.4946525,0.19333333333333333,0.7580645161290323,0.047,0.08851224105461394,94,370,30,1906
fft:hos,relation_zdist,33,0.97,5.244675374604201,0.9999999999999997,1.6743845867425775,1.1782238619633767,-0.4961607247792008,4.061423956614146,0.3514350446964085,0.4946525,0.18291666666666667,0.7910447761194029,0.0265,0.05128205128205129,53,386,14,1947
fft:hos,relation_pca_residual,33,0.9,0.34322121402635586,0.2027684472375304,0.5861935164088089,0.23979108755627698,-0.3464024288525319,0.8686530228190221,0.09496029264540629,0.49143375,0.23708333333333334,0.8164794007490637,0.109,0.19232465813850905,218,351,49,1782
fft:hos,relation_pca_residual,33,0.95,0.5900198010695269,0.2027684472375304,0.5861935164088089,0.23979108755627698,-0.3464024288525319,0.8686530228190221,0.09496029264540629,0.49143375,0.20208333333333334,0.7707006369426752,0.0605,0.11219286045433473,121,364,36,1879
fft:hos,relation_pca_residual,33,0.97,0.9275527531369419,0.2027684472375304,0.5861935164088089,0.23979108755627698,-0.3464024288525319,0.8686530228190221,0.09496029264540629,0.49143375,0.18666666666666668,0.7790697674418605,0.0335,0.06423777564717163,67,381,19,1933
fft:hos,relation_shrinkage_mahalanobis,33,0.9,54.71753680435574,30.472980872970442,68.02414410490461,36.56434678341818,-31.459797321486427,130.93539419425784,13.366042568272142,0.494225,0.23666666666666666,0.8088235294117647,0.11,0.19366197183098594,220,348,52,1780
fft:hos,relation_shrinkage_mahalanobis,33,0.95,101.28740662463956,30.472980872970442,68.02414410490461,36.56434678341818,-31.459797321486427,130.93539419425784,13.366042568272142,0.494225,0.19666666666666666,0.7647058823529411,0.052,0.09737827715355804,104,368,32,1896
fft:hos,relation_shrinkage_mahalanobis,33,0.97,155.0702554771672,30.472980872970442,68.02414410490461,36.56434678341818,-31.459797321486427,130.93539419425784,13.366042568272142,0.494225,0.18583333333333332,0.8108108108108109,0.03,0.05785920925747348,60,386,14,1940
fft:bispectrum,relation_zdist,33,0.9,2.043713523185407,1.0,1.0316026671576504,1.0829182066624523,0.051315539504801944,3.216505052818402,0.6799329947539211,0.52817,0.24375,0.8245614035087719,0.1175,0.20568927789934352,235,350,50,1765
fft:bispectrum,relation_zdist,33,0.95,2.89980018129885,1.0,1.0316026671576504,1.0829182066624523,0.051315539504801944,3.216505052818402,0.6799329947539211,0.52817,0.2075,0.831081081081081,0.0615,0.11452513966480446,123,375,25,1877
fft:bispectrum,relation_zdist,33,0.97,3.5467309140418726,1.0,1.0316026671576504,1.0829182066624523,0.051315539504801944,3.216505052818402,0.6799329947539211,0.52817,0.19458333333333333,0.8602150537634409,0.04,0.07644529383659818,80,387,13,1920
fft:bispectrum,relation_pca_residual,33,0.9,0.4501783491402545,0.23662314273987936,0.26822246579751563,0.27374275388159625,0.005520288084080616,0.7817516570913071,0.1781113517396568,0.52283625,0.26125,0.8309037900874635,0.1425,0.24327784891165172,285,342,58,1715
fft:bispectrum,relation_pca_residual,33,0.95,0.6185320215563623,0.23662314273987936,0.26822246579751563,0.27374275388159625,0.005520288084080616,0.7817516570913071,0.1781113517396568,0.52283625,0.22458333333333333,0.8423645320197044,0.0855,0.1552428506581934,171,368,32,1829
fft:bispectrum,relation_pca_residual,33,0.97,0.8031086578136295,0.23662314273987936,0.26822246579751563,0.27374275388159625,0.005520288084080616,0.7817516570913071,0.1781113517396568,0.52283625,0.19916666666666666,0.8305084745762712,0.049,0.09254013220018885,98,380,20,1902
fft:bispectrum,relation_shrinkage_mahalanobis,33,0.9,60.08302058831787,31.1935408523593,33.086850454601795,34.820999475652144,1.7341490210503494,97.30629604173494,23.56149543595251,0.5300475,0.25833333333333336,0.8374233128834356,0.1365,0.23473774720550303,273,347,53,1727
fft:bispectrum,relation_shrinkage_mahalanobis,33,0.95,85.05613122491536,31.1935408523593,33.086850454601795,34.820999475652144,1.7341490210503494,97.30629604173494,23.56149543595251,0.5300475,0.20916666666666667,0.8227848101265823,0.065,0.12048192771084337,130,372,28,1870
fft:bispectrum,relation_shrinkage_mahalanobis,33,0.97,96.38759512776033,31.1935408523593,33.086850454601795,34.820999475652144,1.7341490210503494,97.30629604173494,23.56149543595251,0.5300475,0.19666666666666666,0.8157894736842105,0.0465,0.0879848628192999,93,379,21,1907
stft:cepstral,relation_zdist,33,0.9,1.92956104963088,0.9999999999999997,1.0571562012278943,0.9509792515040563,-0.10617694972383807,3.1027373597075982,0.6686511968884534,0.47614375,0.21708333333333332,0.784037558685446,0.0835,0.15092634432896523,167,354,46,1833
stft:cepstral,relation_zdist,33,0.95,2.8199275898247547,0.9999999999999997,1.0571562012278943,0.9509792515040563,-0.10617694972383807,3.1027373597075982,0.6686511968884534,0.47614375,0.19041666666666668,0.7766990291262136,0.04,0.07608178792201616,80,377,23,1920
stft:cepstral,relation_zdist,33,0.97,3.4101179701647344,0.9999999999999997,1.0571562012278943,0.9509792515040563,-0.10617694972383807,3.1027373597075982,0.6686511968884534,0.47614375,0.18208333333333335,0.7681159420289855,0.0265,0.05123247945867569,53,384,16,1947
stft:cepstral,relation_pca_residual,33,0.9,0.46980827836852923,0.2550096366270457,0.30018915506704363,0.2674758197271817,-0.032713335339861926,0.7452252954067888,0.19166082184617206,0.47428375,0.2325,0.8015267175572519,0.105,0.1856763925729443,210,348,52,1790
stft:cepstral,relation_pca_residual,33,0.95,0.6385099790935146,0.2550096366270457,0.30018915506704363,0.2674758197271817,-0.032713335339861926,0.7452252954067888,0.19166082184617206,0.47428375,0.2025,0.7945205479452054,0.058,0.1081081081081081,116,370,30,1884
stft:cepstral,relation_pca_residual,33,0.97,0.7944430858464294,0.2550096366270457,0.30018915506704363,0.2674758197271817,-0.032713335339861926,0.7452252954067888,0.19166082184617206,0.47428375,0.18625,0.7764705882352941,0.033,0.06330935251798561,66,381,19,1934
stft:cepstral,relation_shrinkage_mahalanobis,33,0.9,55.885869326046794,31.34909113914245,33.851783131885696,30.981818092908107,-2.8699650389775897,91.11399460326919,22.75934159246954,0.4756775,0.22458333333333333,0.8008658008658008,0.0925,0.16584491259524878,185,354,46,1815
stft:cepstral,relation_shrinkage_mahalanobis,33,0.95,77.628686610331,31.34909113914245,33.851783131885696,30.981818092908107,-2.8699650389775897,91.11399460326919,22.75934159246954,0.4756775,0.19416666666666665,0.775,0.0465,0.08773584905660377,93,373,27,1907
stft:cepstral,relation_shrinkage_mahalanobis,33,0.97,99.22776411077541,31.34909113914245,33.851783131885696,30.981818092908107,-2.8699650389775897,91.11399460326919,22.75934159246954,0.4756775,0.18125,0.7536231884057971,0.026,0.05026582890285162,52,383,17,1948
stft:cyclo,relation_zdist,33,0.9,2.0520781025747747,1.0000000000000002,1.1265340056261468,0.9967771993629849,-0.12975680626316188,3.1784521066055547,0.6411031217366139,0.486335,0.21666666666666667,0.7479338842975206,0.0905,0.16146297948260482,181,339,61,1819
stft:cyclo,relation_zdist,33,0.95,2.8849678618451953,1.0000000000000002,1.1265340056261468,0.9967771993629849,-0.12975680626316188,3.1784521066055547,0.6411031217366139,0.486335,0.19833333333333333,0.7878787878787878,0.052,0.09756097560975609,104,372,28,1896
stft:cyclo,relation_zdist,33,0.97,3.5091568362235575,1.0000000000000002,1.1265340056261468,0.9967771993629849,-0.12975680626316188,3.1784521066055547,0.6411031217366139,0.486335,0.18958333333333333,0.7956989247311828,0.037,0.07071189679885331,74,381,19,1926
stft:cyclo,relation_pca_residual,33,0.9,0.4773622754266231,0.24243523161721076,0.27024475132809894,0.24334557756308134,-0.026899173765017603,0.8016617836893029,0.16524253517446122,0.46583375,0.22291666666666668,0.8054298642533937,0.089,0.16028815848716796,178,357,43,1822
stft:cyclo,relation_pca_residual,33,0.95,0.6778706871049216,0.24243523161721076,0.27024475132809894,0.24334557756308134,-0.026899173765017603,0.8016617836893029,0.16524253517446122,0.46583375,0.19041666666666668,0.7567567567567568,0.042,0.07958313595452393,84,373,27,1916
stft:cyclo,relation_pca_residual,33,0.97,0.8788204568320652,0.24243523161721076,0.27024475132809894,0.24334557756308134,-0.026899173765017603,0.8016617836893029,0.16524253517446122,0.46583375,0.18125,0.7333333333333333,0.0275,0.05301204819277109,55,380,20,1945
stft:cyclo,relation_shrinkage_mahalanobis,33,0.9,62.30557266412475,31.273536072170792,35.1837514848217,31.44802011049593,-3.73573137432577,107.67281885563288,21.295210838369265,0.47738125,0.21833333333333332,0.7767857142857143,0.087,0.1564748201438849,174,350,50,1826
stft:cyclo,relation_shrinkage_mahalanobis,33,0.95,81.7619454540481,31.273536072170792,35.1837514848217,31.44802011049593,-3.73573137432577,107.67281885563288,21.295210838369265,0.47738125,0.19916666666666666,0.7708333333333334,0.0555,0.10354477611940298,111,367,33,1889
stft:cyclo,relation_shrinkage_mahalanobis,33,0.97,105.0580960591599,31.273536072170792,35.1837514848217,31.44802011049593,-3.73573137432577,107.67281885563288,21.295210838369265,0.47738125,0.18791666666666668,0.7684210526315789,0.0365,0.06968973747016706,73,378,22,1927
stft:hos,relation_zdist,33,0.9,1.6276006144220496,0.9999999999999999,1.857526770850316,1.0820335003707744,-0.7754932704795416,3.4048303214089697,0.512992669975842,0.46731625,0.22083333333333333,0.7777777777777778,0.091,0.16293643688451206,182,348,52,1818
stft:hos,relation_zdist,33,0.95,2.493525653430587,0.9999999999999999,1.857526770850316,1.0820335003707744,-0.7754932704795416,3.4048303214089697,0.512992669975842,0.46731625,0.18875,0.7431192660550459,0.0405,0.07681365576102418,81,372,28,1919
stft:hos,relation_zdist,33,0.97,3.0880686855223605,0.9999999999999999,1.857526770850316,1.0820335003707744,-0.7754932704795416,3.4048303214089697,0.512992669975842,0.46731625,0.18166666666666667,0.7195121951219512,0.0295,0.056676272814601344,59,377,23,1941
stft:hos,relation_pca_residual,33,0.9,0.4170987399362155,0.23850519875941564,0.770385026334456,0.2947314730680129,-0.47565355326644315,0.937057435508606,0.1466500170217256,0.47641,0.22791666666666666,0.7859922178988327,0.101,0.1789986708019495,202,345,55,1798
stft:hos,relation_pca_residual,33,0.95,0.6492593935665539,0.23850519875941564,0.770385026334456,0.2947314730680129,-0.47565355326644315,0.937057435508606,0.1466500170217256,0.47641,0.19541666666666666,0.7633587786259542,0.05,0.09385265133740028,100,369,31,1900
stft:hos,relation_pca_residual,33,0.97,0.8446106636553576,0.23850519875941564,0.770385026334456,0.2947314730680129,-0.47565355326644315,0.937057435508606,0.1466500170217256,0.47641,0.18208333333333335,0.7228915662650602,0.03,0.057609217474795964,60,377,23,1940
stft:hos,relation_shrinkage_mahalanobis,33,0.9,53.249631472249305,31.272902808859747,70.589758462803,35.96110772688553,-34.628650735917475,101.85397481646604,18.164078026458,0.4691975,0.22291666666666668,0.7922077922077922,0.0915,0.16405199462124606,183,352,48,1817
stft:hos,relation_shrinkage_mahalanobis,33,0.95,77.21710194320207,31.272902808859747,70.589758462803,35.96110772688553,-34.628650735917475,101.85397481646604,18.164078026458,0.4691975,0.19416666666666665,0.7578125,0.0485,0.09116541353383459,97,369,31,1903
stft:hos,relation_shrinkage_mahalanobis,33,0.97,101.74496773634453,31.272902808859747,70.589758462803,35.96110772688553,-34.628650735917475,101.85397481646604,18.164078026458,0.4691975,0.1825,0.7435897435897436,0.029,0.05582290664100096,58,380,20,1942
stft:bispectrum,relation_zdist,33,0.9,1.886367739131954,1.0,1.05740136633693,0.9936173733935704,-0.06378399294335957,2.7716706981471115,0.7534518568852082,0.4920175,0.22375,0.7890295358649789,0.0935,0.16718819848010727,187,350,50,1813
stft:bispectrum,relation_zdist,33,0.95,2.547634762995872,1.0,1.05740136633693,0.9936173733935704,-0.06378399294335957,2.7716706981471115,0.7534518568852082,0.4920175,0.195,0.8090909090909091,0.0445,0.08436018957345973,89,379,21,1911
stft:bispectrum,relation_zdist,33,0.97,3.116676650261073,1.0,1.05740136633693,0.9936173733935704,-0.06378399294335957,2.7716706981471115,0.7534518568852082,0.4920175,0.18125,0.7611940298507462,0.0255,0.04934687953555878,51,384,16,1949
stft:bispectrum,relation_pca_residual,33,0.9,0.34273991539550924,0.18365883124486446,0.19522192215596093,0.18717813276221912,-0.008043789393741813,0.42670564278693035,0.13788918880693438,0.49494125,0.23625,0.8300395256916996,0.105,0.18641810918774968,210,357,43,1790
stft:bispectrum,relation_pca_residual,33,0.95,0.4743519131042914,0.18365883124486446,0.19522192215596093,0.18717813276221912,-0.008043789393741813,0.42670564278693035,0.13788918880693438,0.49494125,0.20125,0.8429752066115702,0.051,0.09618104667609617,102,381,19,1898
stft:bispectrum,relation_pca_residual,33,0.97,0.5627186995681015,0.18365883124486446,0.19522192215596093,0.18717813276221912,-0.008043789393741813,0.42670564278693035,0.13788918880693438,0.49494125,0.18916666666666668,0.8292682926829268,0.034,0.06532180595581172,68,386,14,1932
stft:bispectrum,relation_shrinkage_mahalanobis,33,0.9,55.3842520181155,30.36404648898572,32.69898579175065,30.90450855361391,-1.7944772381367429,79.24218738480549,24.216452088012225,0.49289375,0.23,0.8220338983050848,0.097,0.1735241502683363,194,358,42,1806
stft:bispectrum,relation_shrinkage_mahalanobis,33,0.95,69.47914793192683,30.36404648898572,32.69898579175065,30.90450855361391,-1.7944772381367429,79.24218738480549,24.216452088012225,0.49289375,0.20583333333333334,0.8263888888888888,0.0595,0.11100746268656715,119,375,25,1881
stft:bispectrum,relation_shrinkage_mahalanobis,33,0.97,83.45687836261301,30.36404648898572,32.69898579175065,30.90450855361391,-1.7944772381367429,79.24218738480549,24.216452088012225,0.49289375,0.1875,0.7840909090909091,0.0345,0.06609195402298851,69,381,19,1931
cepstral:cyclo,relation_zdist,33,0.9,1.8496335124428347,1.0000000000000002,1.0887230158788896,1.0274256615529782,-0.061297354325911435,3.706001558414792,0.521013261919663,0.48880125,0.23833333333333334,0.8071428571428572,0.113,0.19824561403508772,226,346,54,1774
cepstral:cyclo,relation_zdist,33,0.95,2.8488795839930425,1.0000000000000002,1.0887230158788896,1.0274256615529782,-0.061297354325911435,3.706001558414792,0.521013261919663,0.48880125,0.20916666666666667,0.8072289156626506,0.067,0.12373037857802402,134,368,32,1866
cepstral:cyclo,relation_zdist,33,0.97,4.01129010556476,1.0000000000000002,1.0887230158788896,1.0274256615529782,-0.061297354325911435,3.706001558414792,0.521013261919663,0.48880125,0.19125,0.8105263157894737,0.0385,0.07350835322195705,77,382,18,1923
cepstral:cyclo,relation_pca_residual,33,0.9,0.3716775618222994,0.18958210625246216,0.2377288270596235,0.21141516490350376,-0.026313662156119744,0.7906747100868269,0.11420218276722616,0.48154,0.24375,0.8178694158075601,0.119,0.20776953295504147,238,347,53,1762
cepstral:cyclo,relation_pca_residual,33,0.95,0.506703872028394,0.18958210625246216,0.2377288270596235,0.21141516490350376,-0.026313662156119744,0.7906747100868269,0.11420218276722616,0.48154,0.21125,0.7955801104972375,0.072,0.13204951856946354,144,363,37,1856
cepstral:cyclo,relation_pca_residual,33,0.97,0.6835613261167567,0.18958210625246216,0.2377288270596235,0.21141516490350376,-0.026313662156119744,0.7906747100868269,0.11420218276722616,0.48154,0.19416666666666665,0.7894736842105263,0.045,0.08514664143803216,90,376,24,1910
cepstral:cyclo,relation_shrinkage_mahalanobis,33,0.9,56.12965577261204,30.613588316331693,35.77257307798117,32.70593691093626,-3.066636167044912,109.63668424088206,18.326692881341742,0.48318625,0.24625,0.8193979933110368,0.1225,0.21313614615050022,245,346,54,1755
cepstral:cyclo,relation_shrinkage_mahalanobis,33,0.95,79.93668230501399,30.613588316331693,35.77257307798117,32.70593691093626,-3.066636167044912,109.63668424088206,18.326692881341742,0.48318625,0.21166666666666667,0.8033707865168539,0.0715,0.1313131313131313,143,365,35,1857
cepstral:cyclo,relation_shrinkage_mahalanobis,33,0.97,116.83902678091121,30.613588316331693,35.77257307798117,32.70593691093626,-3.066636167044912,109.63668424088206,18.326692881341742,0.48318625,0.1925,0.81,0.0405,0.07714285714285714,81,381,19,1919
cepstral:hos,relation_zdist,33,0.9,1.829745123999965,0.9999999999999996,1.8719434238679895,1.248392231981105,-0.6235511918868846,4.134444390678148,0.38420748714560204,0.47040625,0.23333333333333334,0.810077519379845,0.1045,0.18511957484499555,209,351,49,1791
cepstral:hos,relation_zdist,33,0.95,2.9414227977641665,0.9999999999999996,1.8719434238679895,1.248392231981105,-0.6235511918868846,4.134444390678148,0.38420748714560204,0.47040625,0.20333333333333334,0.8013698630136986,0.0585,0.10904007455731594,117,371,29,1883
cepstral:hos,relation_zdist,33,0.97,4.187676959309559,0.9999999999999996,1.8719434238679895,1.248392231981105,-0.6235511918868846,4.134444390678148,0.38420748714560204,0.47040625,0.19,0.7978723404255319,0.0375,0.07163323782234957,75,381,19,1925
cepstral:hos,relation_pca_residual,33,0.9,0.34932676496286086,0.1954123968399246,0.4374875860103117,0.27214609942673657,-0.16534148658357511,0.7987064363642699,0.096388617995329,0.48186875,0.23708333333333334,0.7985865724381626,0.113,0.19798510731493651,226,343,57,1774
