pair,method,tx,threshold_quantile,threshold,known_files,false_rejects,known_accepts,false_reject_rate,score_mean,score_p95
iq:bispectrum,relation_zdist,Tx2,0.9,1.9891274784653472,100,11,89,0.11,1.3023354799787557,3.5631939025314794
iq:bispectrum,relation_zdist,Tx3,0.9,1.9891274784653472,100,18,82,0.18,1.3331470925363504,4.944397503730407
iq:bispectrum,relation_zdist,Tx4,0.9,1.9891274784653472,100,6,94,0.06,0.7207475721685478,2.0521754781413852
iq:bispectrum,relation_zdist,Tx1,0.95,3.1298265818270377,100,3,97,0.03,1.5554344161035,3.04880048462552
iq:bispectrum,relation_zdist,Tx2,0.95,3.1298265818270377,100,6,94,0.06,1.3023354799787557,3.5631939025314794
iq:bispectrum,relation_zdist,Tx3,0.95,3.1298265818270377,100,11,89,0.11,1.3331470925363504,4.944397503730407
iq:bispectrum,relation_zdist,Tx4,0.95,3.1298265818270377,100,1,99,0.01,0.7207475721685478,2.0521754781413852
iq:bispectrum,relation_zdist,Tx1,0.97,4.194992285257143,100,2,98,0.02,1.5554344161035,3.04880048462552
iq:bispectrum,relation_zdist,Tx2,0.97,4.194992285257143,100,4,96,0.04,1.3023354799787557,3.5631939025314794
iq:bispectrum,relation_zdist,Tx3,0.97,4.194992285257143,100,9,91,0.09,1.3331470925363504,4.944397503730407
iq:bispectrum,relation_zdist,Tx4,0.97,4.194992285257143,100,0,100,0.0,0.7207475721685478,2.0521754781413852
iq:bispectrum,relation_pca_residual,Tx1,0.9,0.4434541972031054,100,11,89,0.11,0.6479847767606919,0.6868769552951239
iq:bispectrum,relation_pca_residual,Tx2,0.9,0.4434541972031054,100,13,87,0.13,0.5056250676022384,1.0888288297325186
iq:bispectrum,relation_pca_residual,Tx3,0.9,0.4434541972031054,100,19,81,0.19,0.42264898385992633,1.1752496285095622
iq:bispectrum,relation_pca_residual,Tx4,0.9,0.4434541972031054,100,8,92,0.08,0.21329309124454432,0.48433481617957264
iq:bispectrum,relation_pca_residual,Tx1,0.95,0.7273210395888878,100,5,95,0.05,0.6479847767606919,0.6868769552951239
iq:bispectrum,relation_pca_residual,Tx2,0.95,0.7273210395888878,100,9,91,0.09,0.5056250676022384,1.0888288297325186
iq:bispectrum,relation_pca_residual,Tx3,0.95,0.7273210395888878,100,10,90,0.1,0.42264898385992633,1.1752496285095622
iq:bispectrum,relation_pca_residual,Tx4,0.95,0.7273210395888878,100,2,98,0.02,0.21329309124454432,0.48433481617957264
iq:bispectrum,relation_pca_residual,Tx1,0.97,0.9065055520334837,100,5,95,0.05,0.6479847767606919,0.6868769552951239
iq:bispectrum,relation_pca_residual,Tx2,0.97,0.9065055520334837,100,7,93,0.07,0.5056250676022384,1.0888288297325186
iq:bispectrum,relation_pca_residual,Tx3,0.97,0.9065055520334837,100,7,93,0.07,0.42264898385992633,1.1752496285095622
iq:bispectrum,relation_pca_residual,Tx4,0.97,0.9065055520334837,100,2,98,0.02,0.21329309124454432,0.48433481617957264
iq:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.9,59.3922761624666,100,10,90,0.1,57.501046413305836,91.9709039988878
iq:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.9,59.3922761624666,100,12,88,0.12,48.35373895308612,120.75113151519236
iq:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.9,59.3922761624666,100,19,81,0.19,44.5126502568394,161.96362171285014
iq:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.9,59.3922761624666,100,7,93,0.07,24.690619454439073,60.11259354142949
iq:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.95,92.81311423103851,100,4,96,0.04,57.501046413305836,91.9709039988878
iq:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.95,92.81311423103851,100,7,93,0.07,48.35373895308612,120.75113151519236
iq:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.95,92.81311423103851,100,11,89,0.11,44.5126502568394,161.96362171285014
iq:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.95,92.81311423103851,100,2,98,0.02,24.690619454439073,60.11259354142949
iq:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.97,124.94314469834953,100,3,97,0.03,57.501046413305836,91.9709039988878
iq:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.97,124.94314469834953,100,5,95,0.05,48.35373895308612,120.75113151519236
iq:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.97,124.94314469834953,100,9,91,0.09,44.5126502568394,161.96362171285014
iq:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.97,124.94314469834953,100,2,98,0.02,24.690619454439073,60.11259354142949
ap:fft,relation_zdist,Tx1,0.9,2.114520031301913,100,12,88,0.12,0.9775700939404126,3.495122824883833
ap:fft,relation_zdist,Tx2,0.9,2.114520031301913,100,13,87,0.13,0.9117773871515022,3.5832796752524416
ap:fft,relation_zdist,Tx3,0.9,2.114520031301913,100,16,84,0.16,1.319371120685599,5.082417470688151
ap:fft,relation_zdist,Tx4,0.9,2.114520031301913,100,11,89,0.11,0.9397836751495818,3.303784231040335
ap:fft,relation_zdist,Tx1,0.95,3.7898314459151266,100,5,95,0.05,0.9775700939404126,3.495122824883833
ap:fft,relation_zdist,Tx2,0.95,3.7898314459151266,100,5,95,0.05,0.9117773871515022,3.5832796752524416
ap:fft,relation_zdist,Tx3,0.95,3.7898314459151266,100,9,91,0.09,1.319371120685599,5.082417470688151
ap:fft,relation_zdist,Tx4,0.95,3.7898314459151266,100,3,97,0.03,0.9397836751495818,3.303784231040335
ap:fft,relation_zdist,Tx1,0.97,5.091400727676678,100,3,97,0.03,0.9775700939404126,3.495122824883833
ap:fft,relation_zdist,Tx2,0.97,5.091400727676678,100,3,97,0.03,0.9117773871515022,3.5832796752524416
ap:fft,relation_zdist,Tx3,0.97,5.091400727676678,100,5,95,0.05,1.319371120685599,5.082417470688151
ap:fft,relation_zdist,Tx4,0.97,5.091400727676678,100,3,97,0.03,0.9397836751495818,3.303784231040335
ap:fft,relation_pca_residual,Tx1,0.9,0.37295354145209697,100,14,86,0.14,0.19086152377397464,0.5142082101355152
ap:fft,relation_pca_residual,Tx2,0.9,0.37295354145209697,100,14,86,0.14,0.2215902575340579,0.9193658559506608
ap:fft,relation_pca_residual,Tx3,0.9,0.37295354145209697,100,18,82,0.18,0.22763686482774387,0.8623363494954632
ap:fft,relation_pca_residual,Tx4,0.9,0.37295354145209697,100,11,89,0.11,0.19695564227612145,0.6181336489215843
ap:fft,relation_pca_residual,Tx1,0.95,0.6032335519180534,100,4,96,0.04,0.19086152377397464,0.5142082101355152
ap:fft,relation_pca_residual,Tx2,0.95,0.6032335519180534,100,9,91,0.09,0.2215902575340579,0.9193658559506608
ap:fft,relation_pca_residual,Tx3,0.95,0.6032335519180534,100,10,90,0.1,0.22763686482774387,0.8623363494954632
ap:fft,relation_pca_residual,Tx4,0.95,0.6032335519180534,100,6,94,0.06,0.19695564227612145,0.6181336489215843
ap:fft,relation_pca_residual,Tx1,0.97,0.7976504473667376,100,2,98,0.02,0.19086152377397464,0.5142082101355152
ap:fft,relation_pca_residual,Tx2,0.97,0.7976504473667376,100,6,94,0.06,0.2215902575340579,0.9193658559506608
ap:fft,relation_pca_residual,Tx3,0.97,0.7976504473667376,100,6,94,0.06,0.22763686482774387,0.8623363494954632
ap:fft,relation_pca_residual,Tx4,0.97,0.7976504473667376,100,3,97,0.03,0.19695564227612145,0.6181336489215843
ap:fft,relation_shrinkage_mahalanobis,Tx1,0.9,64.88656589292235,100,12,88,0.12,31.22175382824948,104.6499423992352
ap:fft,relation_shrinkage_mahalanobis,Tx2,0.9,64.88656589292235,100,14,86,0.14,31.408510942886668,126.6882595081344
ap:fft,relation_shrinkage_mahalanobis,Tx3,0.9,64.88656589292235,100,16,84,0.16,37.8292534558541,129.68743375047458
ap:fft,relation_shrinkage_mahalanobis,Tx4,0.9,64.88656589292235,100,13,87,0.13,30.299236896977078,93.24260611815683
ap:fft,relation_shrinkage_mahalanobis,Tx1,0.95,108.2881697119745,100,4,96,0.04,31.22175382824948,104.6499423992352
ap:fft,relation_shrinkage_mahalanobis,Tx2,0.95,108.2881697119745,100,7,93,0.07,31.408510942886668,126.6882595081344
ap:fft,relation_shrinkage_mahalanobis,Tx3,0.95,108.2881697119745,100,8,92,0.08,37.8292534558541,129.68743375047458
ap:fft,relation_shrinkage_mahalanobis,Tx4,0.95,108.2881697119745,100,4,96,0.04,30.299236896977078,93.24260611815683
ap:fft,relation_shrinkage_mahalanobis,Tx1,0.97,139.80667935286218,100,3,97,0.03,31.22175382824948,104.6499423992352
ap:fft,relation_shrinkage_mahalanobis,Tx2,0.97,139.80667935286218,100,5,95,0.05,31.408510942886668,126.6882595081344
ap:fft,relation_shrinkage_mahalanobis,Tx3,0.97,139.80667935286218,100,4,96,0.04,37.8292534558541,129.68743375047458
ap:fft,relation_shrinkage_mahalanobis,Tx4,0.97,139.80667935286218,100,3,97,0.03,30.299236896977078,93.24260611815683
ap:stft,relation_zdist,Tx1,0.9,2.004137160237371,100,9,91,0.09,1.0270998791243193,2.9320214623801433
ap:stft,relation_zdist,Tx2,0.9,2.004137160237371,100,13,87,0.13,1.0904356996621223,3.4836660519281026
ap:stft,relation_zdist,Tx3,0.9,2.004137160237371,100,13,87,0.13,1.0647208987486727,3.5171361504141543
ap:stft,relation_zdist,Tx4,0.9,2.004137160237371,100,13,87,0.13,1.1144116572917901,3.4584988118779445
ap:stft,relation_zdist,Tx1,0.95,2.7939325638046406,100,6,94,0.06,1.0270998791243193,2.9320214623801433
ap:stft,relation_zdist,Tx2,0.95,2.7939325638046406,100,8,92,0.08,1.0904356996621223,3.4836660519281026
ap:stft,relation_zdist,Tx3,0.95,2.7939325638046406,100,7,93,0.07,1.0647208987486727,3.5171361504141543
ap:stft,relation_zdist,Tx4,0.95,2.7939325638046406,100,7,93,0.07,1.1144116572917901,3.4584988118779445
ap:stft,relation_zdist,Tx1,0.97,3.7388360029562375,100,3,97,0.03,1.0270998791243193,2.9320214623801433
ap:stft,relation_zdist,Tx2,0.97,3.7388360029562375,100,5,95,0.05,1.0904356996621223,3.4836660519281026
ap:stft,relation_zdist,Tx3,0.97,3.7388360029562375,100,5,95,0.05,1.0647208987486727,3.5171361504141543
ap:stft,relation_zdist,Tx4,0.97,3.7388360029562375,100,5,95,0.05,1.1144116572917901,3.4584988118779445
ap:stft,relation_pca_residual,Tx1,0.9,0.5126343577624648,100,10,90,0.1,0.27918452937992183,0.5760312067769343
ap:stft,relation_pca_residual,Tx2,0.9,0.5126343577624648,100,8,92,0.08,0.3072828628199264,0.8735121427019925
ap:stft,relation_pca_residual,Tx3,0.9,0.5126343577624648,100,12,88,0.12,0.2675392522959655,0.6451685421145281
ap:stft,relation_pca_residual,Tx4,0.9,0.5126343577624648,100,13,87,0.13,0.33105910345594197,0.863509552378203
ap:stft,relation_pca_residual,Tx1,0.95,0.7466587471913116,100,3,97,0.03,0.27918452937992183,0.5760312067769343
ap:stft,relation_pca_residual,Tx2,0.95,0.7466587471913116,100,7,93,0.07,0.3072828628199264,0.8735121427019925
ap:stft,relation_pca_residual,Tx3,0.95,0.7466587471913116,100,3,97,0.03,0.2675392522959655,0.6451685421145281
ap:stft,relation_pca_residual,Tx4,0.95,0.7466587471913116,100,6,94,0.06,0.33105910345594197,0.863509552378203
ap:stft,relation_pca_residual,Tx1,0.97,1.0011029919847598,100,3,97,0.03,0.27918452937992183,0.5760312067769343
ap:stft,relation_pca_residual,Tx2,0.97,1.0011029919847598,100,4,96,0.04,0.3072828628199264,0.8735121427019925
ap:stft,relation_pca_residual,Tx3,0.97,1.0011029919847598,100,2,98,0.02,0.2675392522959655,0.6451685421145281
ap:stft,relation_pca_residual,Tx4,0.97,1.0011029919847598,100,5,95,0.05,0.33105910345594197,0.863509552378203
ap:stft,relation_shrinkage_mahalanobis,Tx1,0.9,59.667573741026736,100,10,90,0.1,32.62653756546281,78.26833529317264
ap:stft,relation_shrinkage_mahalanobis,Tx2,0.9,59.667573741026736,100,13,87,0.13,34.87971202488175,101.09669495475882
ap:stft,relation_shrinkage_mahalanobis,Tx3,0.9,59.667573741026736,100,10,90,0.1,32.357389340493285,109.10964486375336
ap:stft,relation_shrinkage_mahalanobis,Tx4,0.9,59.667573741026736,100,14,86,0.14,35.84496253008017,101.93057775376056
ap:stft,relation_shrinkage_mahalanobis,Tx1,0.95,84.25862186181321,100,5,95,0.05,32.62653756546281,78.26833529317264
ap:stft,relation_shrinkage_mahalanobis,Tx2,0.95,84.25862186181321,100,7,93,0.07,34.87971202488175,101.09669495475882
ap:stft,relation_shrinkage_mahalanobis,Tx3,0.95,84.25862186181321,100,6,94,0.06,32.357389340493285,109.10964486375336
ap:stft,relation_shrinkage_mahalanobis,Tx4,0.95,84.25862186181321,100,6,94,0.06,35.84496253008017,101.93057775376056
ap:stft,relation_shrinkage_mahalanobis,Tx1,0.97,101.76639795394249,100,5,95,0.05,32.62653756546281,78.26833529317264
ap:stft,relation_shrinkage_mahalanobis,Tx2,0.97,101.76639795394249,100,5,95,0.05,34.87971202488175,101.09669495475882
ap:stft,relation_shrinkage_mahalanobis,Tx3,0.97,101.76639795394249,100,6,94,0.06,32.357389340493285,109.10964486375336
ap:stft,relation_shrinkage_mahalanobis,Tx4,0.97,101.76639795394249,100,5,95,0.05,35.84496253008017,101.93057775376056
ap:cepstral,relation_zdist,Tx1,0.9,2.0771087939708046,100,13,87,0.13,1.053460780715945,3.630650492624073
ap:cepstral,relation_zdist,Tx2,0.9,2.0771087939708046,100,15,85,0.15,1.425938627515321,4.550093031278171
ap:cepstral,relation_zdist,Tx3,0.9,2.0771087939708046,100,18,82,0.18,1.2003625729230425,4.288429085835969
ap:cepstral,relation_zdist,Tx4,0.9,2.0771087939708046,100,14,86,0.14,1.0881466817525531,2.6673287242647814
ap:cepstral,relation_zdist,Tx1,0.95,3.045480833461244,100,7,93,0.07,1.053460780715945,3.630650492624073
ap:cepstral,relation_zdist,Tx2,0.95,3.045480833461244,100,10,90,0.1,1.425938627515321,4.550093031278171
ap:cepstral,relation_zdist,Tx3,0.95,3.045480833461244,100,11,89,0.11,1.2003625729230425,4.288429085835969
ap:cepstral,relation_zdist,Tx4,0.95,3.045480833461244,100,5,95,0.05,1.0881466817525531,2.6673287242647814
ap:cepstral,relation_zdist,Tx1,0.97,4.3091452646782065,100,2,98,0.02,1.053460780715945,3.630650492624073
ap:cepstral,relation_zdist,Tx2,0.97,4.3091452646782065,100,7,93,0.07,1.425938627515321,4.550093031278171
ap:cepstral,relation_zdist,Tx3,0.97,4.3091452646782065,100,5,95,0.05,1.2003625729230425,4.288429085835969
ap:cepstral,relation_zdist,Tx4,0.97,4.3091452646782065,100,4,96,0.04,1.0881466817525531,2.6673287242647814
ap:cepstral,relation_pca_residual,Tx1,0.9,0.3762124154565698,100,16,84,0.16,0.23135315235734955,0.5899734355819528
ap:cepstral,relation_pca_residual,Tx2,0.9,0.3762124154565698,100,18,82,0.18,0.3007690215912273,0.6859885060321674
ap:cepstral,relation_pca_residual,Tx3,0.9,0.3762124154565698,100,16,84,0.16,0.19760589841035095,0.6468048896847113
ap:cepstral,relation_pca_residual,Tx4,0.9,0.3762124154565698,100,11,89,0.11,0.179271584185431,0.528858938261344
ap:cepstral,relation_pca_residual,Tx1,0.95,0.5889034159319951,100,5,95,0.05,0.23135315235734955,0.5899734355819528
ap:cepstral,relation_pca_residual,Tx2,0.95,0.5889034159319951,100,9,91,0.09,0.3007690215912273,0.6859885060321674
ap:cepstral,relation_pca_residual,Tx3,0.95,0.5889034159319951,100,6,94,0.06,0.19760589841035095,0.6468048896847113
ap:cepstral,relation_pca_residual,Tx4,0.95,0.5889034159319951,100,5,95,0.05,0.179271584185431,0.528858938261344
ap:cepstral,relation_pca_residual,Tx1,0.97,0.7692126008296788,100,4,96,0.04,0.23135315235734955,0.5899734355819528
ap:cepstral,relation_pca_residual,Tx2,0.97,0.7692126008296788,100,5,95,0.05,0.3007690215912273,0.6859885060321674
ap:cepstral,relation_pca_residual,Tx3,0.97,0.7692126008296788,100,4,96,0.04,0.19760589841035095,0.6468048896847113
ap:cepstral,relation_pca_residual,Tx4,0.97,0.7692126008296788,100,2,98,0.02,0.179271584185431,0.528858938261344
ap:cepstral,relation_shrinkage_mahalanobis,Tx1,0.9,62.55636213041444,100,13,87,0.13,33.44524556125256,98.2581681837151
ap:cepstral,relation_shrinkage_mahalanobis,Tx2,0.9,62.55636213041444,100,16,84,0.16,46.18388636960096,130.44486870342126
ap:cepstral,relation_shrinkage_mahalanobis,Tx3,0.9,62.55636213041444,100,17,83,0.17,34.48367005406204,100.73269912306974
ap:cepstral,relation_shrinkage_mahalanobis,Tx4,0.9,62.55636213041444,100,12,88,0.12,32.738116882518675,96.33505636006822
ap:cepstral,relation_shrinkage_mahalanobis,Tx1,0.95,90.98416866211082,100,6,94,0.06,33.44524556125256,98.2581681837151
ap:cepstral,relation_shrinkage_mahalanobis,Tx2,0.95,90.98416866211082,100,10,90,0.1,46.18388636960096,130.44486870342126
ap:cepstral,relation_shrinkage_mahalanobis,Tx3,0.95,90.98416866211082,100,8,92,0.08,34.48367005406204,100.73269912306974
ap:cepstral,relation_shrinkage_mahalanobis,Tx4,0.95,90.98416866211082,100,6,94,0.06,32.738116882518675,96.33505636006822
ap:cepstral,relation_shrinkage_mahalanobis,Tx1,0.97,119.22090672720704,100,4,96,0.04,33.44524556125256,98.2581681837151
ap:cepstral,relation_shrinkage_mahalanobis,Tx2,0.97,119.22090672720704,100,6,94,0.06,46.18388636960096,130.44486870342126
ap:cepstral,relation_shrinkage_mahalanobis,Tx3,0.97,119.22090672720704,100,3,97,0.03,34.48367005406204,100.73269912306974
ap:cepstral,relation_shrinkage_mahalanobis,Tx4,0.97,119.22090672720704,100,4,96,0.04,32.738116882518675,96.33505636006822
ap:cyclo,relation_zdist,Tx1,0.9,1.951975901184332,100,15,85,0.15,1.0908270343289908,5.244367316722305
ap:cyclo,relation_zdist,Tx2,0.9,1.951975901184332,100,19,81,0.19,1.3239717952217465,5.205926843416273
ap:cyclo,relation_zdist,Tx3,0.9,1.951975901184332,100,19,81,0.19,1.2838867413412027,5.632379411819756
ap:cyclo,relation_zdist,Tx4,0.9,1.951975901184332,100,12,88,0.12,0.9754265848121162,3.4183566787076267
ap:cyclo,relation_zdist,Tx1,0.95,3.289320349727461,100,9,91,0.09,1.0908270343289908,5.244367316722305
ap:cyclo,relation_zdist,Tx2,0.95,3.289320349727461,100,9,91,0.09,1.3239717952217465,5.205926843416273
ap:cyclo,relation_zdist,Tx3,0.95,3.289320349727461,100,11,89,0.11,1.2838867413412027,5.632379411819756
ap:cyclo,relation_zdist,Tx4,0.95,3.289320349727461,100,6,94,0.06,0.9754265848121162,3.4183566787076267
ap:cyclo,relation_zdist,Tx1,0.97,5.060497721405742,100,6,94,0.06,1.0908270343289908,5.244367316722305
ap:cyclo,relation_zdist,Tx2,0.97,5.060497721405742,100,6,94,0.06,1.3239717952217465,5.205926843416273
ap:cyclo,relation_zdist,Tx3,0.97,5.060497721405742,100,6,94,0.06,1.2838867413412027,5.632379411819756
ap:cyclo,relation_zdist,Tx4,0.97,5.060497721405742,100,4,96,0.04,0.9754265848121162,3.4183566787076267
ap:cyclo,relation_pca_residual,Tx1,0.9,0.3388317109809466,100,14,86,0.14,0.21512109484761496,0.8666838915120268
ap:cyclo,relation_pca_residual,Tx2,0.9,0.3388317109809466,100,16,84,0.16,0.25197058030357306,0.9344327970649245
ap:cyclo,relation_pca_residual,Tx3,0.9,0.3388317109809466,100,12,88,0.12,0.21065509952614062,0.9482332552545661
ap:cyclo,relation_pca_residual,Tx4,0.9,0.3388317109809466,100,13,87,0.13,0.19209049936964542,0.6695461042356669
ap:cyclo,relation_pca_residual,Tx1,0.95,0.5410044100628655,100,9,91,0.09,0.21512109484761496,0.8666838915120268
ap:cyclo,relation_pca_residual,Tx2,0.95,0.5410044100628655,100,13,87,0.13,0.25197058030357306,0.9344327970649245
ap:cyclo,relation_pca_residual,Tx3,0.95,0.5410044100628655,100,9,91,0.09,0.21065509952614062,0.9482332552545661
ap:cyclo,relation_pca_residual,Tx4,0.95,0.5410044100628655,100,9,91,0.09,0.19209049936964542,0.6695461042356669
ap:cyclo,relation_pca_residual,Tx1,0.97,0.7307946446031979,100,6,94,0.06,0.21512109484761496,0.8666838915120268
ap:cyclo,relation_pca_residual,Tx2,0.97,0.7307946446031979,100,8,92,0.08,0.25197058030357306,0.9344327970649245
ap:cyclo,relation_pca_residual,Tx3,0.97,0.7307946446031979,100,8,92,0.08,0.21065509952614062,0.9482332552545661
ap:cyclo,relation_pca_residual,Tx4,0.97,0.7307946446031979,100,5,95,0.05,0.19209049936964542,0.6695461042356669
ap:cyclo,relation_shrinkage_mahalanobis,Tx1,0.9,59.75510429779982,100,14,86,0.14,34.83963002214769,152.58257682844388
ap:cyclo,relation_shrinkage_mahalanobis,Tx2,0.9,59.75510429779982,100,18,82,0.18,41.39998416336729,161.80978411782561
ap:cyclo,relation_shrinkage_mahalanobis,Tx3,0.9,59.75510429779982,100,14,86,0.14,36.46661912098833,176.63601452738175
ap:cyclo,relation_shrinkage_mahalanobis,Tx4,0.9,59.75510429779982,100,12,88,0.12,30.860321159369228,114.50772994040018
ap:cyclo,relation_shrinkage_mahalanobis,Tx1,0.95,97.62542911378424,100,9,91,0.09,34.83963002214769,152.58257682844388
ap:cyclo,relation_shrinkage_mahalanobis,Tx2,0.95,97.62542911378424,100,11,89,0.11,41.39998416336729,161.80978411782561
ap:cyclo,relation_shrinkage_mahalanobis,Tx3,0.95,97.62542911378424,100,8,92,0.08,36.46661912098833,176.63601452738175
ap:cyclo,relation_shrinkage_mahalanobis,Tx4,0.95,97.62542911378424,100,8,92,0.08,30.860321159369228,114.50772994040018
ap:cyclo,relation_shrinkage_mahalanobis,Tx1,0.97,132.31433413420447,100,8,92,0.08,34.83963002214769,152.58257682844388
ap:cyclo,relation_shrinkage_mahalanobis,Tx2,0.97,132.31433413420447,100,6,94,0.06,41.39998416336729,161.80978411782561
ap:cyclo,relation_shrinkage_mahalanobis,Tx3,0.97,132.31433413420447,100,7,93,0.07,36.46661912098833,176.63601452738175
ap:cyclo,relation_shrinkage_mahalanobis,Tx4,0.97,132.31433413420447,100,4,96,0.04,30.860321159369228,114.50772994040018
ap:hos,relation_zdist,Tx1,0.9,1.5475073727751751,100,16,84,0.16,1.0129185618685788,5.024378606933889
ap:hos,relation_zdist,Tx2,0.9,1.5475073727751751,100,16,84,0.16,3.5293501467708346,6.148521074686797
ap:hos,relation_zdist,Tx3,0.9,1.5475073727751751,100,20,80,0.2,0.9365438437395884,3.665072186173019
ap:hos,relation_zdist,Tx4,0.9,1.5475073727751751,100,7,93,0.07,0.845433391414559,2.7881047160673793
ap:hos,relation_zdist,Tx1,0.95,3.0307066364905224,100,7,93,0.07,1.0129185618685788,5.024378606933889
ap:hos,relation_zdist,Tx2,0.95,3.0307066364905224,100,8,92,0.08,3.5293501467708346,6.148521074686797
ap:hos,relation_zdist,Tx3,0.95,3.0307066364905224,100,7,93,0.07,0.9365438437395884,3.665072186173019
ap:hos,relation_zdist,Tx4,0.95,3.0307066364905224,100,5,95,0.05,0.845433391414559,2.7881047160673793
ap:hos,relation_zdist,Tx1,0.97,4.35291906315277,100,6,94,0.06,1.0129185618685788,5.024378606933889
ap:hos,relation_zdist,Tx2,0.97,4.35291906315277,100,6,94,0.06,3.5293501467708346,6.148521074686797
ap:hos,relation_zdist,Tx3,0.97,4.35291906315277,100,2,98,0.02,0.9365438437395884,3.665072186173019
ap:hos,relation_zdist,Tx4,0.97,4.35291906315277,100,3,97,0.03,0.845433391414559,2.7881047160673793
ap:hos,relation_pca_residual,Tx1,0.9,0.309006321986419,100,14,86,0.14,0.20183785930147016,0.5106667512378877
ap:hos,relation_pca_residual,Tx2,0.9,0.309006321986419,100,14,86,0.14,0.5402903798457569,1.6824574380010766
ap:hos,relation_pca_residual,Tx3,0.9,0.309006321986419,100,18,82,0.18,0.19551148761647918,0.7234875324748028
ap:hos,relation_pca_residual,Tx4,0.9,0.309006321986419,100,10,90,0.1,0.16973336734192704,0.6651972909771044
ap:hos,relation_pca_residual,Tx1,0.95,0.5289343169212397,100,4,96,0.04,0.20183785930147016,0.5106667512378877
ap:hos,relation_pca_residual,Tx2,0.95,0.5289343169212397,100,11,89,0.11,0.5402903798457569,1.6824574380010766
ap:hos,relation_pca_residual,Tx3,0.95,0.5289343169212397,100,10,90,0.1,0.19551148761647918,0.7234875324748028
ap:hos,relation_pca_residual,Tx4,0.95,0.5289343169212397,100,6,94,0.06,0.16973336734192704,0.6651972909771044
ap:hos,relation_pca_residual,Tx1,0.97,0.7017492820778287,100,3,97,0.03,0.20183785930147016,0.5106667512378877
ap:hos,relation_pca_residual,Tx2,0.97,0.7017492820778287,100,11,89,0.11,0.5402903798457569,1.6824574380010766
ap:hos,relation_pca_residual,Tx3,0.97,0.7017492820778287,100,7,93,0.07,0.19551148761647918,0.7234875324748028
ap:hos,relation_pca_residual,Tx4,0.97,0.7017492820778287,100,5,95,0.05,0.16973336734192704,0.6651972909771044
ap:hos,relation_shrinkage_mahalanobis,Tx1,0.9,58.24247139350701,100,14,86,0.14,35.68418979129916,109.48255837763297
ap:hos,relation_shrinkage_mahalanobis,Tx2,0.9,58.24247139350701,100,15,85,0.15,131.10351797575657,254.66871597351167
ap:hos,relation_shrinkage_mahalanobis,Tx3,0.9,58.24247139350701,100,18,82,0.18,33.0663214860381,109.73738929010935
ap:hos,relation_shrinkage_mahalanobis,Tx4,0.9,58.24247139350701,100,9,91,0.09,29.90137974451787,98.57009143620976
ap:hos,relation_shrinkage_mahalanobis,Tx1,0.95,99.67504124672209,100,8,92,0.08,35.68418979129916,109.48255837763297
ap:hos,relation_shrinkage_mahalanobis,Tx2,0.95,99.67504124672209,100,9,91,0.09,131.10351797575657,254.66871597351167
ap:hos,relation_shrinkage_mahalanobis,Tx3,0.95,99.67504124672209,100,7,93,0.07,33.0663214860381,109.73738929010935
ap:hos,relation_shrinkage_mahalanobis,Tx4,0.95,99.67504124672209,100,5,95,0.05,29.90137974451787,98.57009143620976
ap:hos,relation_shrinkage_mahalanobis,Tx1,0.97,137.2634012560706,100,5,95,0.05,35.68418979129916,109.48255837763297
ap:hos,relation_shrinkage_mahalanobis,Tx2,0.97,137.2634012560706,100,7,93,0.07,131.10351797575657,254.66871597351167
ap:hos,relation_shrinkage_mahalanobis,Tx3,0.97,137.2634012560706,100,3,97,0.03,33.0663214860381,109.73738929010935
ap:hos,relation_shrinkage_mahalanobis,Tx4,0.97,137.2634012560706,100,4,96,0.04,29.90137974451787,98.57009143620976
ap:bispectrum,relation_zdist,Tx1,0.9,2.0687739026245153,100,11,89,0.11,1.101530903963749,4.03704333369155
ap:bispectrum,relation_zdist,Tx2,0.9,2.0687739026245153,100,8,92,0.08,0.9960354300971332,2.951993367854013
ap:bispectrum,relation_zdist,Tx3,0.9,2.0687739026245153,100,17,83,0.17,1.2713743601677547,4.760777513997251
ap:bispectrum,relation_zdist,Tx4,0.9,2.0687739026245153,100,7,93,0.07,0.8802385028773289,2.1761179832803155
ap:bispectrum,relation_zdist,Tx1,0.95,3.0383510598484227,100,9,91,0.09,1.101530903963749,4.03704333369155
ap:bispectrum,relation_zdist,Tx2,0.95,3.0383510598484227,100,5,95,0.05,0.9960354300971332,2.951993367854013
ap:bispectrum,relation_zdist,Tx3,0.95,3.0383510598484227,100,10,90,0.1,1.2713743601677547,4.760777513997251
ap:bispectrum,relation_zdist,Tx4,0.95,3.0383510598484227,100,4,96,0.04,0.8802385028773289,2.1761179832803155
