pair,method,tx,threshold_quantile,threshold,auc,accuracy,precision,recall,f1,tp,tn,fp,fn
iq:bispectrum,relation_shrinkage_mahalanobis,Tx6,0.9,62.95348948921342,0.53212,0.31166666666666665,0.8536585365853658,0.21,0.33707865168539325,105,82,18,395
iq:bispectrum,relation_shrinkage_mahalanobis,Tx7,0.9,62.95348948921342,0.54188,0.325,0.8625954198473282,0.226,0.3581616481774961,113,82,18,387
iq:bispectrum,relation_shrinkage_mahalanobis,Tx8,0.9,62.95348948921342,0.46538,0.25333333333333335,0.7954545454545454,0.14,0.2380952380952381,70,82,18,430
iq:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.95,95.36985163947169,0.49438,0.25333333333333335,0.8421052631578947,0.128,0.2222222222222222,64,88,12,436
iq:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.95,95.36985163947169,0.53498,0.26,0.85,0.136,0.23448275862068968,68,88,12,432
iq:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.95,95.36985163947169,0.48438,0.245,0.8309859154929577,0.118,0.2066549912434326,59,88,12,441
iq:bispectrum,relation_shrinkage_mahalanobis,Tx5,0.95,95.36985163947169,0.47588,0.245,0.8309859154929577,0.118,0.2066549912434326,59,88,12,441
iq:bispectrum,relation_shrinkage_mahalanobis,Tx6,0.95,95.36985163947169,0.53212,0.275,0.8651685393258427,0.154,0.2614601018675721,77,88,12,423
iq:bispectrum,relation_shrinkage_mahalanobis,Tx7,0.95,95.36985163947169,0.54188,0.27166666666666667,0.8620689655172413,0.15,0.2555366269165247,75,88,12,425
iq:bispectrum,relation_shrinkage_mahalanobis,Tx8,0.95,95.36985163947169,0.46538,0.21166666666666667,0.7647058823529411,0.078,0.1415607985480944,39,88,12,461
iq:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.97,116.06736581801137,0.49438,0.23333333333333334,0.8703703703703703,0.094,0.16967509025270758,47,93,7,453
iq:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.97,116.06736581801137,0.53498,0.25666666666666665,0.8970588235294118,0.122,0.2147887323943662,61,93,7,439
iq:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.97,116.06736581801137,0.48438,0.235,0.8727272727272727,0.096,0.17297297297297298,48,93,7,452
iq:bispectrum,relation_shrinkage_mahalanobis,Tx5,0.97,116.06736581801137,0.47588,0.235,0.8727272727272727,0.096,0.17297297297297298,48,93,7,452
iq:bispectrum,relation_shrinkage_mahalanobis,Tx6,0.97,116.06736581801137,0.53212,0.25166666666666665,0.8923076923076924,0.116,0.20530973451327433,58,93,7,442
iq:bispectrum,relation_shrinkage_mahalanobis,Tx7,0.97,116.06736581801137,0.54188,0.25,0.890625,0.114,0.20212765957446807,57,93,7,443
iq:bispectrum,relation_shrinkage_mahalanobis,Tx8,0.97,116.06736581801137,0.46538,0.20333333333333334,0.8055555555555556,0.058,0.1082089552238806,29,93,7,471
ap:fft,relation_zdist,Tx2,0.9,2.3965731894537416,0.52902,0.255,0.8117647058823529,0.138,0.23589743589743592,69,84,16,431
ap:fft,relation_zdist,Tx3,0.9,2.3965731894537416,0.54112,0.27166666666666667,0.8315789473684211,0.158,0.26554621848739496,79,84,16,421
ap:fft,relation_zdist,Tx4,0.9,2.3965731894537416,0.54628,0.28833333333333333,0.8476190476190476,0.178,0.29421487603305785,89,84,16,411
ap:fft,relation_zdist,Tx5,0.9,2.3965731894537416,0.51606,0.25666666666666665,0.813953488372093,0.14,0.23890784982935154,70,84,16,430
ap:fft,relation_zdist,Tx6,0.9,2.3965731894537416,0.54098,0.29,0.8490566037735849,0.18,0.297029702970297,90,84,16,410
ap:fft,relation_zdist,Tx7,0.9,2.3965731894537416,0.55378,0.2833333333333333,0.8431372549019608,0.172,0.2857142857142857,86,84,16,414
ap:fft,relation_zdist,Tx8,0.9,2.3965731894537416,0.56112,0.2733333333333333,0.8333333333333334,0.16,0.2684563758389262,80,84,16,420
ap:fft,relation_zdist,Tx2,0.95,4.0240216657458605,0.52902,0.23833333333333334,0.864406779661017,0.102,0.18246869409660105,51,92,8,449
ap:fft,relation_zdist,Tx3,0.95,4.0240216657458605,0.54112,0.24833333333333332,0.8769230769230769,0.114,0.20176991150442478,57,92,8,443
ap:fft,relation_zdist,Tx4,0.95,4.0240216657458605,0.54628,0.22833333333333333,0.8490566037735849,0.09,0.162748643761302,45,92,8,455
ap:fft,relation_zdist,Tx5,0.95,4.0240216657458605,0.51606,0.23833333333333334,0.864406779661017,0.102,0.18246869409660105,51,92,8,449
ap:fft,relation_zdist,Tx6,0.95,4.0240216657458605,0.54098,0.25166666666666665,0.8805970149253731,0.118,0.20811287477954143,59,92,8,441
ap:fft,relation_zdist,Tx7,0.95,4.0240216657458605,0.55378,0.24166666666666667,0.8688524590163934,0.106,0.18894830659536543,53,92,8,447
ap:fft,relation_zdist,Tx8,0.95,4.0240216657458605,0.56112,0.225,0.8431372549019608,0.086,0.1560798548094374,43,92,8,457
ap:fft,relation_zdist,Tx2,0.97,4.981447103127047,0.52902,0.225,0.8723404255319149,0.082,0.14990859232175505,41,94,6,459
ap:fft,relation_zdist,Tx3,0.97,4.981447103127047,0.54112,0.24,0.8928571428571429,0.1,0.1798561151079137,50,94,6,450
ap:fft,relation_zdist,Tx4,0.97,4.981447103127047,0.54628,0.21833333333333332,0.8604651162790697,0.074,0.13627992633517497,37,94,6,463
ap:fft,relation_zdist,Tx5,0.97,4.981447103127047,0.51606,0.22333333333333333,0.8695652173913043,0.08,0.14652014652014653,40,94,6,460
ap:fft,relation_zdist,Tx6,0.97,4.981447103127047,0.54098,0.23666666666666666,0.8888888888888888,0.096,0.1732851985559567,48,94,6,452
ap:fft,relation_zdist,Tx7,0.97,4.981447103127047,0.55378,0.235,0.8867924528301887,0.094,0.16998191681735986,47,94,6,453
ap:fft,relation_zdist,Tx8,0.97,4.981447103127047,0.56112,0.21833333333333332,0.8604651162790697,0.074,0.13627992633517497,37,94,6,463
ap:fft,relation_pca_residual,Tx2,0.9,0.3678824543186836,0.517,0.2816666666666667,0.8,0.184,0.2991869918699187,92,77,23,408
ap:fft,relation_pca_residual,Tx3,0.9,0.3678824543186836,0.53024,0.31,0.8257575757575758,0.218,0.34493670886075944,109,77,23,391
ap:fft,relation_pca_residual,Tx4,0.9,0.3678824543186836,0.54196,0.31333333333333335,0.8283582089552238,0.222,0.3501577287066246,111,77,23,389
ap:fft,relation_pca_residual,Tx5,0.9,0.3678824543186836,0.50068,0.275,0.7927927927927928,0.176,0.2880523731587561,88,77,23,412
ap:fft,relation_pca_residual,Tx6,0.9,0.3678824543186836,0.53068,0.305,0.8217054263565892,0.212,0.3370429252782194,106,77,23,394
ap:fft,relation_pca_residual,Tx7,0.9,0.3678824543186836,0.54278,0.31833333333333336,0.8321167883211679,0.228,0.3579277864992151,114,77,23,386
ap:fft,relation_pca_residual,Tx8,0.9,0.3678824543186836,0.57254,0.3233333333333333,0.8357142857142857,0.234,0.365625,117,77,23,383
ap:fft,relation_pca_residual,Tx2,0.95,0.5356015054100896,0.517,0.26166666666666666,0.8352941176470589,0.142,0.2427350427350427,71,86,14,429
ap:fft,relation_pca_residual,Tx3,0.95,0.5356015054100896,0.53024,0.28833333333333333,0.8613861386138614,0.174,0.2895174708818635,87,86,14,413
ap:fft,relation_pca_residual,Tx4,0.95,0.5356015054100896,0.54196,0.2866666666666667,0.86,0.172,0.2866666666666666,86,86,14,414
ap:fft,relation_pca_residual,Tx5,0.95,0.5356015054100896,0.50068,0.25666666666666665,0.8292682926829268,0.136,0.23367697594501718,68,86,14,432
ap:fft,relation_pca_residual,Tx6,0.95,0.5356015054100896,0.53068,0.29,0.8627450980392157,0.176,0.29235880398671094,88,86,14,412
ap:fft,relation_pca_residual,Tx7,0.95,0.5356015054100896,0.54278,0.2866666666666667,0.86,0.172,0.2866666666666666,86,86,14,414
ap:fft,relation_pca_residual,Tx8,0.95,0.5356015054100896,0.57254,0.275,0.8494623655913979,0.158,0.26644182124789206,79,86,14,421
ap:fft,relation_pca_residual,Tx2,0.97,0.6286592997121759,0.517,0.25166666666666665,0.84,0.126,0.2191304347826087,63,88,12,437
ap:fft,relation_pca_residual,Tx3,0.97,0.6286592997121759,0.53024,0.275,0.8651685393258427,0.154,0.2614601018675721,77,88,12,423
ap:fft,relation_pca_residual,Tx4,0.97,0.6286592997121759,0.54196,0.27,0.8604651162790697,0.148,0.2525597269624574,74,88,12,426
ap:fft,relation_pca_residual,Tx5,0.97,0.6286592997121759,0.50068,0.24666666666666667,0.8333333333333334,0.12,0.2097902097902098,60,88,12,440
ap:fft,relation_pca_residual,Tx6,0.97,0.6286592997121759,0.53068,0.2683333333333333,0.8588235294117647,0.146,0.24957264957264955,73,88,12,427
ap:fft,relation_pca_residual,Tx7,0.97,0.6286592997121759,0.54278,0.2683333333333333,0.8588235294117647,0.146,0.24957264957264955,73,88,12,427
ap:fft,relation_pca_residual,Tx8,0.97,0.6286592997121759,0.57254,0.2633333333333333,0.8536585365853658,0.14,0.24054982817869416,70,88,12,430
ap:fft,relation_shrinkage_mahalanobis,Tx2,0.9,67.76606329552882,0.523,0.27,0.81,0.162,0.26999999999999996,81,81,19,419
ap:fft,relation_shrinkage_mahalanobis,Tx3,0.9,67.76606329552882,0.53332,0.28833333333333333,0.8288288288288288,0.184,0.30114566284779054,92,81,19,408
ap:fft,relation_shrinkage_mahalanobis,Tx4,0.9,67.76606329552882,0.548,0.30333333333333334,0.8416666666666667,0.202,0.3258064516129032,101,81,19,399
ap:fft,relation_shrinkage_mahalanobis,Tx5,0.9,67.76606329552882,0.50994,0.27666666666666667,0.8173076923076923,0.17,0.2814569536423841,85,81,19,415
ap:fft,relation_shrinkage_mahalanobis,Tx6,0.9,67.76606329552882,0.5373,0.295,0.8347826086956521,0.192,0.31219512195121946,96,81,19,404
ap:fft,relation_shrinkage_mahalanobis,Tx7,0.9,67.76606329552882,0.54788,0.2966666666666667,0.8362068965517241,0.194,0.31493506493506496,97,81,19,403
ap:fft,relation_shrinkage_mahalanobis,Tx8,0.9,67.76606329552882,0.5672,0.3,0.8389830508474576,0.198,0.32038834951456313,99,81,19,401
ap:fft,relation_shrinkage_mahalanobis,Tx2,0.95,100.55782042785074,0.523,0.245,0.8133333333333334,0.122,0.21217391304347827,61,86,14,439
ap:fft,relation_shrinkage_mahalanobis,Tx3,0.95,100.55782042785074,0.53332,0.26166666666666666,0.8352941176470589,0.142,0.2427350427350427,71,86,14,429
ap:fft,relation_shrinkage_mahalanobis,Tx4,0.95,100.55782042785074,0.548,0.26,0.8333333333333334,0.14,0.2397260273972603,70,86,14,430
ap:fft,relation_shrinkage_mahalanobis,Tx5,0.95,100.55782042785074,0.50994,0.245,0.8133333333333334,0.122,0.21217391304347827,61,86,14,439
ap:fft,relation_shrinkage_mahalanobis,Tx6,0.95,100.55782042785074,0.5373,0.26666666666666666,0.8409090909090909,0.148,0.25170068027210885,74,86,14,426
ap:fft,relation_shrinkage_mahalanobis,Tx7,0.95,100.55782042785074,0.54788,0.26166666666666666,0.8352941176470589,0.142,0.2427350427350427,71,86,14,429
ap:fft,relation_shrinkage_mahalanobis,Tx8,0.95,100.55782042785074,0.5672,0.25666666666666665,0.8292682926829268,0.136,0.23367697594501718,68,86,14,432
ap:fft,relation_shrinkage_mahalanobis,Tx2,0.97,125.05764947995415,0.523,0.23833333333333334,0.864406779661017,0.102,0.18246869409660105,51,92,8,449
ap:fft,relation_shrinkage_mahalanobis,Tx3,0.97,125.05764947995415,0.53332,0.26,0.8888888888888888,0.128,0.22377622377622375,64,92,8,436
ap:fft,relation_shrinkage_mahalanobis,Tx4,0.97,125.05764947995415,0.548,0.24333333333333335,0.8709677419354839,0.108,0.19217081850533807,54,92,8,446
ap:fft,relation_shrinkage_mahalanobis,Tx5,0.97,125.05764947995415,0.50994,0.23833333333333334,0.864406779661017,0.102,0.18246869409660105,51,92,8,449
ap:fft,relation_shrinkage_mahalanobis,Tx6,0.97,125.05764947995415,0.5373,0.255,0.8840579710144928,0.122,0.21441124780316345,61,92,8,439
ap:fft,relation_shrinkage_mahalanobis,Tx7,0.97,125.05764947995415,0.54788,0.24833333333333332,0.8769230769230769,0.114,0.20176991150442478,57,92,8,443
ap:fft,relation_shrinkage_mahalanobis,Tx8,0.97,125.05764947995415,0.5672,0.23833333333333334,0.864406779661017,0.102,0.18246869409660105,51,92,8,449
ap:stft,relation_zdist,Tx2,0.9,2.104531824000417,0.47152,0.24666666666666667,0.7857142857142857,0.132,0.226027397260274,66,82,18,434
ap:stft,relation_zdist,Tx3,0.9,2.104531824000417,0.51108,0.27166666666666667,0.8181818181818182,0.162,0.2704507512520868,81,82,18,419
ap:stft,relation_zdist,Tx4,0.9,2.104531824000417,0.52204,0.29,0.8363636363636363,0.184,0.30163934426229505,92,82,18,408
ap:stft,relation_zdist,Tx5,0.9,2.104531824000417,0.49726,0.25833333333333336,0.8021978021978022,0.146,0.2470389170896785,73,82,18,427
ap:stft,relation_zdist,Tx6,0.9,2.104531824000417,0.49628,0.2783333333333333,0.8252427184466019,0.17,0.28192371475953565,85,82,18,415
ap:stft,relation_zdist,Tx7,0.9,2.104531824000417,0.51474,0.25,0.7906976744186046,0.136,0.23208191126279865,68,82,18,432
ap:stft,relation_zdist,Tx8,0.9,2.104531824000417,0.50116,0.23833333333333334,0.7721518987341772,0.122,0.21070811744386872,61,82,18,439
ap:stft,relation_zdist,Tx2,0.95,3.0060418911623805,0.47152,0.21833333333333332,0.8163265306122449,0.08,0.14571948998178508,40,91,9,460
ap:stft,relation_zdist,Tx3,0.95,3.0060418911623805,0.51108,0.23666666666666666,0.85,0.102,0.18214285714285713,51,91,9,449
ap:stft,relation_zdist,Tx4,0.95,3.0060418911623805,0.52204,0.24333333333333335,0.859375,0.11,0.1950354609929078,55,91,9,445
ap:stft,relation_zdist,Tx5,0.95,3.0060418911623805,0.49726,0.22166666666666668,0.8235294117647058,0.084,0.15245009074410165,42,91,9,458
ap:stft,relation_zdist,Tx6,0.95,3.0060418911623805,0.49628,0.23833333333333334,0.8524590163934426,0.104,0.18538324420677363,52,91,9,448
ap:stft,relation_zdist,Tx7,0.95,3.0060418911623805,0.51474,0.23166666666666666,0.8421052631578947,0.096,0.17235188509874327,48,91,9,452
ap:stft,relation_zdist,Tx8,0.95,3.0060418911623805,0.50116,0.19833333333333333,0.7567567567567568,0.056,0.10428305400372438,28,91,9,472
ap:stft,relation_zdist,Tx2,0.97,3.6639071213826053,0.47152,0.21,0.8095238095238095,0.068,0.12546125461254612,34,92,8,466
ap:stft,relation_zdist,Tx3,0.97,3.6639071213826053,0.51108,0.21833333333333332,0.8297872340425532,0.078,0.14259597806215724,39,92,8,461
ap:stft,relation_zdist,Tx4,0.97,3.6639071213826053,0.52204,0.21666666666666667,0.8260869565217391,0.076,0.1391941391941392,38,92,8,462
ap:stft,relation_zdist,Tx5,0.97,3.6639071213826053,0.49726,0.205,0.7948717948717948,0.062,0.1150278293135436,31,92,8,469
ap:stft,relation_zdist,Tx6,0.97,3.6639071213826053,0.49628,0.20666666666666667,0.8,0.064,0.11851851851851851,32,92,8,468
ap:stft,relation_zdist,Tx7,0.97,3.6639071213826053,0.51474,0.215,0.8222222222222222,0.074,0.13577981651376148,37,92,8,463
ap:stft,relation_zdist,Tx8,0.97,3.6639071213826053,0.50116,0.18666666666666668,0.7142857142857143,0.04,0.07575757575757576,20,92,8,480
ap:stft,relation_pca_residual,Tx2,0.9,0.463261968234968,0.45904,0.30333333333333334,0.8253968253968254,0.208,0.33226837060702874,104,78,22,396
ap:stft,relation_pca_residual,Tx3,0.9,0.463261968234968,0.49442,0.33166666666666667,0.8461538461538461,0.242,0.3763608087091757,121,78,22,379
ap:stft,relation_pca_residual,Tx4,0.9,0.463261968234968,0.53536,0.3383333333333333,0.8503401360544217,0.25,0.38639876352395675,125,78,22,375
ap:stft,relation_pca_residual,Tx5,0.9,0.463261968234968,0.49796,0.31333333333333335,0.8333333333333334,0.22,0.3481012658227848,110,78,22,390
ap:stft,relation_pca_residual,Tx6,0.9,0.463261968234968,0.48952,0.305,0.8267716535433071,0.21,0.33492822966507174,105,78,22,395
ap:stft,relation_pca_residual,Tx7,0.9,0.463261968234968,0.4894,0.305,0.8267716535433071,0.21,0.33492822966507174,105,78,22,395
ap:stft,relation_pca_residual,Tx8,0.9,0.463261968234968,0.50854,0.315,0.8345864661654135,0.222,0.35071090047393366,111,78,22,389
ap:stft,relation_pca_residual,Tx2,0.95,0.6087415884254794,0.45904,0.26,0.8255813953488372,0.142,0.24232081911262796,71,85,15,429
ap:stft,relation_pca_residual,Tx3,0.95,0.6087415884254794,0.49442,0.2816666666666667,0.8484848484848485,0.168,0.28046744574290483,84,85,15,416
ap:stft,relation_pca_residual,Tx4,0.95,0.6087415884254794,0.53536,0.29,0.8557692307692307,0.178,0.29470198675496684,89,85,15,411
ap:stft,relation_pca_residual,Tx5,0.95,0.6087415884254794,0.49796,0.25833333333333336,0.8235294117647058,0.14,0.23931623931623933,70,85,15,430
ap:stft,relation_pca_residual,Tx6,0.95,0.6087415884254794,0.48952,0.265,0.8314606741573034,0.148,0.25127334465195245,74,85,15,426
ap:stft,relation_pca_residual,Tx7,0.95,0.6087415884254794,0.4894,0.25,0.8125,0.13,0.22413793103448276,65,85,15,435
ap:stft,relation_pca_residual,Tx8,0.95,0.6087415884254794,0.50854,0.245,0.8051948051948052,0.124,0.21490467937608318,62,85,15,438
ap:stft,relation_pca_residual,Tx2,0.97,0.7686341881566623,0.45904,0.22333333333333333,0.7741935483870968,0.096,0.1708185053380783,48,86,14,452
ap:stft,relation_pca_residual,Tx3,0.97,0.7686341881566623,0.49442,0.23,0.7878787878787878,0.104,0.18374558303886926,52,86,14,448
ap:stft,relation_pca_residual,Tx4,0.97,0.7686341881566623,0.53536,0.26166666666666666,0.8352941176470589,0.142,0.2427350427350427,71,86,14,429
ap:stft,relation_pca_residual,Tx5,0.97,0.7686341881566623,0.49796,0.225,0.7777777777777778,0.098,0.17406749555950268,49,86,14,451
ap:stft,relation_pca_residual,Tx6,0.97,0.7686341881566623,0.48952,0.23666666666666666,0.8,0.112,0.19649122807017547,56,86,14,444
ap:stft,relation_pca_residual,Tx7,0.97,0.7686341881566623,0.4894,0.21666666666666667,0.7586206896551724,0.088,0.15770609318996417,44,86,14,456
ap:stft,relation_pca_residual,Tx8,0.97,0.7686341881566623,0.50854,0.21,0.7407407407407407,0.08,0.1444043321299639,40,86,14,460
ap:stft,relation_shrinkage_mahalanobis,Tx2,0.9,67.00498109608992,0.46262,0.25166666666666665,0.7865168539325843,0.14,0.2376910016977929,70,81,19,430
ap:stft,relation_shrinkage_mahalanobis,Tx3,0.9,67.00498109608992,0.5022,0.275,0.8155339805825242,0.168,0.27860696517412936,84,81,19,416
ap:stft,relation_shrinkage_mahalanobis,Tx4,0.9,67.00498109608992,0.52782,0.29333333333333333,0.8333333333333334,0.19,0.30944625407166126,95,81,19,405
ap:stft,relation_shrinkage_mahalanobis,Tx5,0.9,67.00498109608992,0.49594,0.2683333333333333,0.8080808080808081,0.16,0.2671118530884808,80,81,19,420
ap:stft,relation_shrinkage_mahalanobis,Tx6,0.9,67.00498109608992,0.4922,0.27666666666666667,0.8173076923076923,0.17,0.2814569536423841,85,81,19,415
ap:stft,relation_shrinkage_mahalanobis,Tx7,0.9,67.00498109608992,0.50508,0.25333333333333335,0.7888888888888889,0.142,0.24067796610169487,71,81,19,429
ap:stft,relation_shrinkage_mahalanobis,Tx8,0.9,67.00498109608992,0.50976,0.25666666666666665,0.7934782608695652,0.146,0.2466216216216216,73,81,19,427
ap:stft,relation_shrinkage_mahalanobis,Tx2,0.95,87.07377156640155,0.46262,0.23166666666666666,0.819672131147541,0.1,0.17825311942959005,50,89,11,450
ap:stft,relation_shrinkage_mahalanobis,Tx3,0.95,87.07377156640155,0.5022,0.25,0.8472222222222222,0.122,0.21328671328671328,61,89,11,439
ap:stft,relation_shrinkage_mahalanobis,Tx4,0.95,87.07377156640155,0.52782,0.27166666666666667,0.8705882352941177,0.148,0.252991452991453,74,89,11,426
ap:stft,relation_shrinkage_mahalanobis,Tx5,0.95,87.07377156640155,0.49594,0.23666666666666666,0.828125,0.106,0.1879432624113475,53,89,11,447
ap:stft,relation_shrinkage_mahalanobis,Tx6,0.95,87.07377156640155,0.4922,0.24666666666666667,0.8428571428571429,0.118,0.20701754385964913,59,89,11,441
ap:stft,relation_shrinkage_mahalanobis,Tx7,0.95,87.07377156640155,0.50508,0.23333333333333334,0.8225806451612904,0.102,0.18149466192170818,51,89,11,449
ap:stft,relation_shrinkage_mahalanobis,Tx8,0.95,87.07377156640155,0.50976,0.21333333333333335,0.78,0.078,0.14181818181818184,39,89,11,461
ap:stft,relation_shrinkage_mahalanobis,Tx2,0.97,99.75664514194973,0.46262,0.22,0.82,0.082,0.14909090909090908,41,91,9,459
ap:stft,relation_shrinkage_mahalanobis,Tx3,0.97,99.75664514194973,0.5022,0.235,0.847457627118644,0.1,0.17889087656529518,50,91,9,450
ap:stft,relation_shrinkage_mahalanobis,Tx4,0.97,99.75664514194973,0.52782,0.25166666666666665,0.8695652173913043,0.12,0.210896309314587,60,91,9,440
ap:stft,relation_shrinkage_mahalanobis,Tx5,0.97,99.75664514194973,0.49594,0.22,0.82,0.082,0.14909090909090908,41,91,9,459
ap:stft,relation_shrinkage_mahalanobis,Tx6,0.97,99.75664514194973,0.4922,0.23833333333333334,0.8524590163934426,0.104,0.18538324420677363,52,91,9,448
ap:stft,relation_shrinkage_mahalanobis,Tx7,0.97,99.75664514194973,0.50508,0.22833333333333333,0.8363636363636363,0.092,0.16576576576576577,46,91,9,454
ap:stft,relation_shrinkage_mahalanobis,Tx8,0.97,99.75664514194973,0.50976,0.19166666666666668,0.7272727272727273,0.048,0.0900562851782364,24,91,9,476
ap:cepstral,relation_zdist,Tx2,0.9,1.997251014921046,0.48928,0.275,0.8282828282828283,0.164,0.27378964941569284,82,83,17,418
ap:cepstral,relation_zdist,Tx3,0.9,1.997251014921046,0.52362,0.3016666666666667,0.8521739130434782,0.196,0.31869918699186994,98,83,17,402
ap:cepstral,relation_zdist,Tx4,0.9,1.997251014921046,0.54234,0.3016666666666667,0.8521739130434782,0.196,0.31869918699186994,98,83,17,402
ap:cepstral,relation_zdist,Tx5,0.9,1.997251014921046,0.50112,0.2866666666666667,0.839622641509434,0.178,0.29372937293729373,89,83,17,411
ap:cepstral,relation_zdist,Tx6,0.9,1.997251014921046,0.51164,0.30833333333333335,0.8571428571428571,0.204,0.3295638126009693,102,83,17,398
ap:cepstral,relation_zdist,Tx7,0.9,1.997251014921046,0.51496,0.30333333333333334,0.853448275862069,0.198,0.32142857142857145,99,83,17,401
ap:cepstral,relation_zdist,Tx8,0.9,1.997251014921046,0.53956,0.31,0.8583333333333333,0.206,0.332258064516129,103,83,17,397
ap:cepstral,relation_zdist,Tx2,0.95,3.173417569778027,0.48928,0.23,0.8064516129032258,0.1,0.17793594306049823,50,88,12,450
ap:cepstral,relation_zdist,Tx3,0.95,3.173417569778027,0.52362,0.25166666666666665,0.84,0.126,0.2191304347826087,63,88,12,437
ap:cepstral,relation_zdist,Tx4,0.95,3.173417569778027,0.54234,0.24,0.8235294117647058,0.112,0.19718309859154928,56,88,12,444
ap:cepstral,relation_zdist,Tx5,0.95,3.173417569778027,0.50112,0.23166666666666666,0.8095238095238095,0.102,0.18117229129662524,51,88,12,449
ap:cepstral,relation_zdist,Tx6,0.95,3.173417569778027,0.51164,0.245,0.8309859154929577,0.118,0.2066549912434326,59,88,12,441
ap:cepstral,relation_zdist,Tx7,0.95,3.173417569778027,0.51496,0.25,0.8378378378378378,0.124,0.21602787456445993,62,88,12,438
ap:cepstral,relation_zdist,Tx8,0.95,3.173417569778027,0.53956,0.24,0.8235294117647058,0.112,0.19718309859154928,56,88,12,444
ap:cepstral,relation_zdist,Tx2,0.97,3.559233539786549,0.48928,0.23,0.8275862068965517,0.096,0.17204301075268819,48,90,10,452
ap:cepstral,relation_zdist,Tx3,0.97,3.559233539786549,0.52362,0.24166666666666667,0.8461538461538461,0.11,0.19469026548672566,55,90,10,445
ap:cepstral,relation_zdist,Tx4,0.97,3.559233539786549,0.54234,0.23,0.8275862068965517,0.096,0.17204301075268819,48,90,10,452
ap:cepstral,relation_zdist,Tx5,0.97,3.559233539786549,0.50112,0.22333333333333333,0.8148148148148148,0.088,0.1588447653429603,44,90,10,456
ap:cepstral,relation_zdist,Tx6,0.97,3.559233539786549,0.51164,0.235,0.8360655737704918,0.102,0.18181818181818182,51,90,10,449
ap:cepstral,relation_zdist,Tx7,0.97,3.559233539786549,0.51496,0.23333333333333334,0.8333333333333334,0.1,0.17857142857142858,50,90,10,450
ap:cepstral,relation_zdist,Tx8,0.97,3.559233539786549,0.53956,0.22666666666666666,0.8214285714285714,0.092,0.16546762589928057,46,90,10,454
ap:cepstral,relation_pca_residual,Tx2,0.9,0.42761150905500406,0.48106,0.28,0.84,0.168,0.27999999999999997,84,84,16,416
ap:cepstral,relation_pca_residual,Tx3,0.9,0.42761150905500406,0.5285,0.2966666666666667,0.8545454545454545,0.188,0.3081967213114754,94,84,16,406
ap:cepstral,relation_pca_residual,Tx4,0.9,0.42761150905500406,0.5503,0.31666666666666665,0.8688524590163934,0.212,0.3408360128617363,106,84,16,394
ap:cepstral,relation_pca_residual,Tx5,0.9,0.42761150905500406,0.49368,0.2916666666666667,0.8504672897196262,0.182,0.29983525535420097,91,84,16,409
ap:cepstral,relation_pca_residual,Tx6,0.9,0.42761150905500406,0.51708,0.2866666666666667,0.8461538461538461,0.176,0.2913907284768211,88,84,16,412
ap:cepstral,relation_pca_residual,Tx7,0.9,0.42761150905500406,0.49466,0.30666666666666664,0.8620689655172413,0.2,0.32467532467532473,100,84,16,400
ap:cepstral,relation_pca_residual,Tx8,0.9,0.42761150905500406,0.5421,0.2966666666666667,0.8545454545454545,0.188,0.3081967213114754,94,84,16,406
ap:cepstral,relation_pca_residual,Tx2,0.95,0.6878663016686066,0.48106,0.24333333333333335,0.8026315789473685,0.122,0.21180555555555555,61,85,15,439
ap:cepstral,relation_pca_residual,Tx3,0.95,0.6878663016686066,0.5285,0.25333333333333335,0.8170731707317073,0.134,0.2302405498281787,67,85,15,433
ap:cepstral,relation_pca_residual,Tx4,0.95,0.6878663016686066,0.5503,0.24,0.7972972972972973,0.118,0.20557491289198604,59,85,15,441
ap:cepstral,relation_pca_residual,Tx5,0.95,0.6878663016686066,0.49368,0.24,0.7972972972972973,0.118,0.20557491289198604,59,85,15,441
ap:cepstral,relation_pca_residual,Tx6,0.95,0.6878663016686066,0.51708,0.24,0.7972972972972973,0.118,0.20557491289198604,59,85,15,441
ap:cepstral,relation_pca_residual,Tx7,0.95,0.6878663016686066,0.49466,0.25666666666666665,0.8214285714285714,0.138,0.23630136986301373,69,85,15,431
ap:cepstral,relation_pca_residual,Tx8,0.95,0.6878663016686066,0.5421,0.225,0.7692307692307693,0.1,0.17699115044247787,50,85,15,450
ap:cepstral,relation_pca_residual,Tx2,0.97,0.8075346637515278,0.48106,0.235,0.8059701492537313,0.108,0.19047619047619047,54,87,13,446
ap:cepstral,relation_pca_residual,Tx3,0.97,0.8075346637515278,0.5285,0.23833333333333334,0.8115942028985508,0.112,0.19683655536028122,56,87,13,444
ap:cepstral,relation_pca_residual,Tx4,0.97,0.8075346637515278,0.5503,0.22833333333333333,0.7936507936507936,0.1,0.17761989342806395,50,87,13,450
ap:cepstral,relation_pca_residual,Tx5,0.97,0.8075346637515278,0.49368,0.22166666666666668,0.7796610169491526,0.092,0.16457960644007155,46,87,13,454
